timestamp,price,action,battery_soc,cumulative_savings
2017-02-28 18:00:00+01:00,60.22,HOLD,1.0,12.13265558
2017-02-28 19:00:00+01:00,64.07,HOLD,1.0,12.13265558
2017-02-28 20:00:00+01:00,63.46,HOLD,1.0,12.13265558
2017-02-28 21:00:00+01:00,62.14,HOLD,1.0,12.13265558
2017-02-28 22:00:00+01:00,58.12,HOLD,1.0,12.13265558
2017-02-28 23:00:00+01:00,55.19,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-01 00:00:00+01:00,53.88,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-01 01:00:00+01:00,48.34,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-01 02:00:00+01:00,46.85,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-01 03:00:00+01:00,46.86,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-01 04:00:00+01:00,47.15,HOLD,1.0,12.13265558
2017-03-01 05:00:00+01:00,47.42,HOLD,1.0,12.13265558
2017-03-01 06:00:00+01:00,56.89,HOLD,1.0,12.13265558
2017-03-01 07:00:00+01:00,58.45,HOLD,1.0,12.13265558
2017-03-01 08:00:00+01:00,60.21,HOLD,1.0,12.13265558
2017-03-01 09:00:00+01:00,60.51,HOLD,1.0,12.13265558
2017-03-01 10:00:00+01:00,60.85,HOLD,1.0,12.13265558
2017-03-01 11:00:00+01:00,59.76,HOLD,1.0,12.13265558
2017-03-01 12:00:00+01:00,57.06,HOLD,1.0,12.13265558
2017-03-01 13:00:00+01:00,57.1,HOLD,1.0,12.13265558
2017-03-01 14:00:00+01:00,56.73,HOLD,1.0,12.13265558
2017-03-01 15:00:00+01:00,54.21,HOLD,1.0,12.13265558
2017-03-01 16:00:00+01:00,51.33,HOLD,1.0,12.13265558
2017-03-01 17:00:00+01:00,54.04,HOLD,1.0,12.13265558
2017-03-01 18:00:00+01:00,60.79,HOLD,1.0,12.13265558
2017-03-01 19:00:00+01:00,64.32,HOLD,1.0,12.13265558
2017-03-01 20:00:00+01:00,64.25,HOLD,1.0,12.13265558
2017-03-01 21:00:00+01:00,63.66,HOLD,1.0,12.13265558
2017-03-01 22:00:00+01:00,59.86,HOLD,1.0,12.13265558
2017-03-01 23:00:00+01:00,58.0,HOLD,1.0,12.13265558
2017-03-02 00:00:00+01:00,58.41,HOLD,1.0,12.13265558
2017-03-02 01:00:00+01:00,55.8,HOLD,1.0,12.13265558
2017-03-02 02:00:00+01:00,51.32,HOLD,1.0,12.13265558
2017-03-02 03:00:00+01:00,49.07,HOLD,1.0,12.13265558
2017-03-02 04:00:00+01:00,49.58,HOLD,1.0,12.13265558
2017-03-02 05:00:00+01:00,55.63,HOLD,1.0,12.13265558
2017-03-02 06:00:00+01:00,57.47,HOLD,1.0,12.13265558
2017-03-02 07:00:00+01:00,58.89,HOLD,1.0,12.13265558
2017-03-02 08:00:00+01:00,61.91,HOLD,1.0,12.13265558
2017-03-02 09:00:00+01:00,61.65,HOLD,1.0,12.13265558
2017-03-02 10:00:00+01:00,60.37,HOLD,1.0,12.13265558
2017-03-02 11:00:00+01:00,59.06,HOLD,1.0,12.13265558
2017-03-02 12:00:00+01:00,57.65,HOLD,1.0,12.13265558
2017-03-02 13:00:00+01:00,56.67,HOLD,1.0,12.13265558
2017-03-02 14:00:00+01:00,55.64,HOLD,1.0,12.13265558
2017-03-02 15:00:00+01:00,54.61,HOLD,1.0,12.13265558
2017-03-02 16:00:00+01:00,54.43,HOLD,1.0,12.13265558
2017-03-02 17:00:00+01:00,58.09,HOLD,1.0,12.13265558
2017-03-02 18:00:00+01:00,62.27,HOLD,1.0,12.13265558
2017-03-02 19:00:00+01:00,66.31,HOLD,1.0,12.13265558
2017-03-02 20:00:00+01:00,63.76,HOLD,1.0,12.13265558
2017-03-02 21:00:00+01:00,61.77,HOLD,1.0,12.13265558
2017-03-02 22:00:00+01:00,57.79,HOLD,1.0,12.13265558
2017-03-02 23:00:00+01:00,54.98,HOLD,1.0,12.13265558
2017-03-03 00:00:00+01:00,55.66,HOLD,1.0,12.13265558
2017-03-03 01:00:00+01:00,49.9,HOLD,1.0,12.13265558
2017-03-03 02:00:00+01:00,44.49,HOLD,1.0,12.13265558
2017-03-03 03:00:00+01:00,42.41,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-03 04:00:00+01:00,41.64,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-03 05:00:00+01:00,42.08,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-03 06:00:00+01:00,49.4,HOLD,1.0,12.13265558
2017-03-03 07:00:00+01:00,54.58,HOLD,1.0,12.13265558
2017-03-03 08:00:00+01:00,55.68,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-03 09:00:00+01:00,55.9,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-03 10:00:00+01:00,54.7,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-03 11:00:00+01:00,51.99,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-03 12:00:00+01:00,49.92,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-03 13:00:00+01:00,48.94,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-03 14:00:00+01:00,48.45,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-03 15:00:00+01:00,45.91,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-03 16:00:00+01:00,45.46,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-03 17:00:00+01:00,47.45,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-03 18:00:00+01:00,51.79,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-03 19:00:00+01:00,54.2,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-03 20:00:00+01:00,50.44,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-03 21:00:00+01:00,48.76,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-03 22:00:00+01:00,45.14,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-03 23:00:00+01:00,43.76,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-04 00:00:00+01:00,38.44,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-04 01:00:00+01:00,37.62,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-04 02:00:00+01:00,32.16,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-04 03:00:00+01:00,31.67,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-04 04:00:00+01:00,30.4,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-04 05:00:00+01:00,31.62,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-04 06:00:00+01:00,35.28,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-04 07:00:00+01:00,36.93,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-04 08:00:00+01:00,41.86,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-04 09:00:00+01:00,46.5,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-04 10:00:00+01:00,46.85,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-04 11:00:00+01:00,46.91,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-04 12:00:00+01:00,47.38,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-04 13:00:00+01:00,48.84,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-04 14:00:00+01:00,47.88,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-04 15:00:00+01:00,46.91,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-04 16:00:00+01:00,43.32,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-04 17:00:00+01:00,47.6,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-04 18:00:00+01:00,52.28,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-04 19:00:00+01:00,54.85,HOLD,1.0,12.13265558
2017-03-04 20:00:00+01:00,55.23,HOLD,1.0,12.13265558
2017-03-04 21:00:00+01:00,54.56,HOLD,1.0,12.13265558
2017-03-04 22:00:00+01:00,50.29,HOLD,1.0,12.13265558
2017-03-04 23:00:00+01:00,47.32,HOLD,1.0,12.13265558
2017-03-05 00:00:00+01:00,45.02,HOLD,1.0,12.13265558
2017-03-05 01:00:00+01:00,38.32,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-05 02:00:00+01:00,32.25,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-05 03:00:00+01:00,25.94,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-05 04:00:00+01:00,24.36,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-05 05:00:00+01:00,21.71,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-05 06:00:00+01:00,23.16,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-05 07:00:00+01:00,28.14,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-05 08:00:00+01:00,33.24,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-05 09:00:00+01:00,37.07,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-05 10:00:00+01:00,42.79,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-05 11:00:00+01:00,45.67,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-05 12:00:00+01:00,42.93,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-05 13:00:00+01:00,39.66,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-05 14:00:00+01:00,37.52,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-05 15:00:00+01:00,34.08,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-05 16:00:00+01:00,32.56,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-05 17:00:00+01:00,36.55,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-05 18:00:00+01:00,43.29,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-05 19:00:00+01:00,47.2,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-05 20:00:00+01:00,49.14,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-05 21:00:00+01:00,48.82,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-05 22:00:00+01:00,47.1,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-05 23:00:00+01:00,39.76,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-06 00:00:00+01:00,40.73,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-06 01:00:00+01:00,39.5,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-06 02:00:00+01:00,38.25,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-06 03:00:00+01:00,35.93,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-06 04:00:00+01:00,37.26,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-06 05:00:00+01:00,38.24,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-06 06:00:00+01:00,44.8,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-06 07:00:00+01:00,50.32,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-06 08:00:00+01:00,53.07,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-06 09:00:00+01:00,55.49,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-06 10:00:00+01:00,54.8,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-06 11:00:00+01:00,55.08,HOLD,1.0,12.13265558
2017-03-06 12:00:00+01:00,55.35,HOLD,1.0,12.13265558
2017-03-06 13:00:00+01:00,55.53,HOLD,1.0,12.13265558
2017-03-06 14:00:00+01:00,54.92,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-06 15:00:00+01:00,52.57,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-06 16:00:00+01:00,52.19,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-06 17:00:00+01:00,55.34,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-06 18:00:00+01:00,59.47,HOLD,1.0,12.13265558
2017-03-06 19:00:00+01:00,63.95,HOLD,1.0,12.13265558
2017-03-06 20:00:00+01:00,64.24,HOLD,1.0,12.13265558
2017-03-06 21:00:00+01:00,63.34,HOLD,1.0,12.13265558
2017-03-06 22:00:00+01:00,57.68,HOLD,1.0,12.13265558
2017-03-06 23:00:00+01:00,55.44,HOLD,1.0,12.13265558
2017-03-07 00:00:00+01:00,55.65,HOLD,1.0,12.13265558
2017-03-07 01:00:00+01:00,47.54,HOLD,1.0,12.13265558
2017-03-07 02:00:00+01:00,43.75,HOLD,1.0,12.13265558
2017-03-07 03:00:00+01:00,43.95,HOLD,1.0,12.13265558
2017-03-07 04:00:00+01:00,43.25,HOLD,1.0,12.13265558
2017-03-07 05:00:00+01:00,43.91,HOLD,1.0,12.13265558
2017-03-07 06:00:00+01:00,48.38,HOLD,1.0,12.13265558
2017-03-07 07:00:00+01:00,56.63,HOLD,1.0,12.13265558
2017-03-07 08:00:00+01:00,61.07,HOLD,1.0,12.13265558
2017-03-07 09:00:00+01:00,61.16,HOLD,1.0,12.13265558
2017-03-07 10:00:00+01:00,60.73,HOLD,1.0,12.13265558
2017-03-07 11:00:00+01:00,59.09,HOLD,1.0,12.13265558
2017-03-07 12:00:00+01:00,57.23,HOLD,1.0,12.13265558
2017-03-07 13:00:00+01:00,56.18,HOLD,1.0,12.13265558
2017-03-07 14:00:00+01:00,56.34,HOLD,1.0,12.13265558
2017-03-07 15:00:00+01:00,55.71,HOLD,1.0,12.13265558
2017-03-07 16:00:00+01:00,55.61,HOLD,1.0,12.13265558
2017-03-07 17:00:00+01:00,57.84,HOLD,1.0,12.13265558
2017-03-07 18:00:00+01:00,63.39,HOLD,1.0,12.13265558
2017-03-07 19:00:00+01:00,68.97,HOLD,1.0,12.13265558
2017-03-07 20:00:00+01:00,64.23,HOLD,1.0,12.13265558
2017-03-07 21:00:00+01:00,64.11,HOLD,1.0,12.13265558
2017-03-07 22:00:00+01:00,58.61,HOLD,1.0,12.13265558
2017-03-07 23:00:00+01:00,58.38,HOLD,1.0,12.13265558
2017-03-08 00:00:00+01:00,52.76,HOLD,1.0,12.13265558
2017-03-08 01:00:00+01:00,49.37,HOLD,1.0,12.13265558
2017-03-08 02:00:00+01:00,46.28,HOLD,1.0,12.13265558
2017-03-08 03:00:00+01:00,46.42,HOLD,1.0,12.13265558
2017-03-08 04:00:00+01:00,45.79,HOLD,1.0,12.13265558
2017-03-08 05:00:00+01:00,48.41,HOLD,1.0,12.13265558
2017-03-08 06:00:00+01:00,53.08,HOLD,1.0,12.13265558
2017-03-08 07:00:00+01:00,55.52,HOLD,1.0,12.13265558
2017-03-08 08:00:00+01:00,58.68,HOLD,1.0,12.13265558
2017-03-08 09:00:00+01:00,59.51,HOLD,1.0,12.13265558
2017-03-08 10:00:00+01:00,60.03,HOLD,1.0,12.13265558
2017-03-08 11:00:00+01:00,58.36,HOLD,1.0,12.13265558
2017-03-08 12:00:00+01:00,58.43,HOLD,1.0,12.13265558
2017-03-08 13:00:00+01:00,57.58,HOLD,1.0,12.13265558
2017-03-08 14:00:00+01:00,57.22,HOLD,1.0,12.13265558
2017-03-08 15:00:00+01:00,57.3,HOLD,1.0,12.13265558
2017-03-08 16:00:00+01:00,57.03,HOLD,1.0,12.13265558
2017-03-08 17:00:00+01:00,57.73,HOLD,1.0,12.13265558
2017-03-08 18:00:00+01:00,60.14,HOLD,1.0,12.13265558
2017-03-08 19:00:00+01:00,64.74,HOLD,1.0,12.13265558
2017-03-08 20:00:00+01:00,64.05,HOLD,1.0,12.13265558
2017-03-08 21:00:00+01:00,62.76,HOLD,1.0,12.13265558
2017-03-08 22:00:00+01:00,58.56,HOLD,1.0,12.13265558
2017-03-08 23:00:00+01:00,57.79,HOLD,1.0,12.13265558
2017-03-09 00:00:00+01:00,56.96,HOLD,1.0,12.13265558
2017-03-09 01:00:00+01:00,54.66,HOLD,1.0,12.13265558
2017-03-09 02:00:00+01:00,52.64,HOLD,1.0,12.13265558
2017-03-09 03:00:00+01:00,52.16,HOLD,1.0,12.13265558
2017-03-09 04:00:00+01:00,50.8,HOLD,1.0,12.13265558
2017-03-09 05:00:00+01:00,53.31,HOLD,1.0,12.13265558
2017-03-09 06:00:00+01:00,56.36,HOLD,1.0,12.13265558
2017-03-09 07:00:00+01:00,57.45,HOLD,1.0,12.13265558
2017-03-09 08:00:00+01:00,59.19,HOLD,1.0,12.13265558
2017-03-09 09:00:00+01:00,58.67,HOLD,1.0,12.13265558
2017-03-09 10:00:00+01:00,57.9,HOLD,1.0,12.13265558
2017-03-09 11:00:00+01:00,55.79,HOLD,1.0,12.13265558
2017-03-09 12:00:00+01:00,55.2,HOLD,1.0,12.13265558
2017-03-09 13:00:00+01:00,55.32,HOLD,1.0,12.13265558
2017-03-09 14:00:00+01:00,54.69,HOLD,1.0,12.13265558
2017-03-09 15:00:00+01:00,54.61,HOLD,1.0,12.13265558
2017-03-09 16:00:00+01:00,54.92,HOLD,1.0,12.13265558
2017-03-09 17:00:00+01:00,55.27,HOLD,1.0,12.13265558
2017-03-09 18:00:00+01:00,58.31,HOLD,1.0,12.13265558
2017-03-09 19:00:00+01:00,64.24,HOLD,1.0,12.13265558
2017-03-09 20:00:00+01:00,63.76,HOLD,1.0,12.13265558
2017-03-09 21:00:00+01:00,61.06,HOLD,1.0,12.13265558
2017-03-09 22:00:00+01:00,58.8,HOLD,1.0,12.13265558
2017-03-09 23:00:00+01:00,58.18,HOLD,1.0,12.13265558
2017-03-10 00:00:00+01:00,55.82,HOLD,1.0,12.13265558
2017-03-10 01:00:00+01:00,53.59,HOLD,1.0,12.13265558
2017-03-10 02:00:00+01:00,51.83,HOLD,1.0,12.13265558
2017-03-10 03:00:00+01:00,49.51,HOLD,1.0,12.13265558
2017-03-10 04:00:00+01:00,47.67,HOLD,1.0,12.13265558
2017-03-10 05:00:00+01:00,50.69,HOLD,1.0,12.13265558
2017-03-10 06:00:00+01:00,54.96,HOLD,1.0,12.13265558
2017-03-10 07:00:00+01:00,55.58,HOLD,1.0,12.13265558
2017-03-10 08:00:00+01:00,57.45,HOLD,1.0,12.13265558
2017-03-10 09:00:00+01:00,57.32,HOLD,1.0,12.13265558
2017-03-10 10:00:00+01:00,56.37,HOLD,1.0,12.13265558
2017-03-10 11:00:00+01:00,55.76,HOLD,1.0,12.13265558
2017-03-10 12:00:00+01:00,55.23,HOLD,1.0,12.13265558
2017-03-10 13:00:00+01:00,55.24,HOLD,1.0,12.13265558
2017-03-10 14:00:00+01:00,55.61,HOLD,1.0,12.13265558
2017-03-10 15:00:00+01:00,54.74,HOLD,1.0,12.13265558
2017-03-10 16:00:00+01:00,55.08,HOLD,1.0,12.13265558
2017-03-10 17:00:00+01:00,55.91,HOLD,1.0,12.13265558
2017-03-10 18:00:00+01:00,58.66,HOLD,1.0,12.13265558
2017-03-10 19:00:00+01:00,64.64,HOLD,1.0,12.13265558
2017-03-10 20:00:00+01:00,65.03,HOLD,1.0,12.13265558
2017-03-10 21:00:00+01:00,63.25,HOLD,1.0,12.13265558
2017-03-10 22:00:00+01:00,59.46,HOLD,1.0,12.13265558
2017-03-10 23:00:00+01:00,58.33,HOLD,1.0,12.13265558
2017-03-11 00:00:00+01:00,58.21,HOLD,1.0,12.13265558
2017-03-11 01:00:00+01:00,57.17,HOLD,1.0,12.13265558
2017-03-11 02:00:00+01:00,57.31,HOLD,1.0,12.13265558
2017-03-11 03:00:00+01:00,56.97,HOLD,1.0,12.13265558
2017-03-11 04:00:00+01:00,55.49,HOLD,1.0,12.13265558
2017-03-11 05:00:00+01:00,55.0,HOLD,1.0,12.13265558
2017-03-11 06:00:00+01:00,54.8,HOLD,1.0,12.13265558
2017-03-11 07:00:00+01:00,56.06,HOLD,1.0,12.13265558
2017-03-11 08:00:00+01:00,55.7,HOLD,1.0,12.13265558
2017-03-11 09:00:00+01:00,54.81,HOLD,1.0,12.13265558
2017-03-11 10:00:00+01:00,54.91,HOLD,1.0,12.13265558
2017-03-11 11:00:00+01:00,54.5,HOLD,1.0,12.13265558
2017-03-11 12:00:00+01:00,52.21,HOLD,1.0,12.13265558
2017-03-11 13:00:00+01:00,51.88,HOLD,1.0,12.13265558
2017-03-11 14:00:00+01:00,51.9,HOLD,1.0,12.13265558
2017-03-11 15:00:00+01:00,47.78,HOLD,1.0,12.13265558
2017-03-11 16:00:00+01:00,47.07,HOLD,1.0,12.13265558
2017-03-11 17:00:00+01:00,47.05,HOLD,1.0,12.13265558
2017-03-11 18:00:00+01:00,53.06,HOLD,1.0,12.13265558
2017-03-11 19:00:00+01:00,55.64,HOLD,1.0,12.13265558
2017-03-11 20:00:00+01:00,56.49,HOLD,1.0,12.13265558
2017-03-11 21:00:00+01:00,55.81,HOLD,1.0,12.13265558
2017-03-11 22:00:00+01:00,54.77,HOLD,1.0,12.13265558
2017-03-11 23:00:00+01:00,53.18,HOLD,1.0,12.13265558
2017-03-12 00:00:00+01:00,41.75,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-12 01:00:00+01:00,36.93,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-12 02:00:00+01:00,36.11,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-12 03:00:00+01:00,31.61,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-12 04:00:00+01:00,27.91,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-12 05:00:00+01:00,29.56,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-12 06:00:00+01:00,30.41,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-12 07:00:00+01:00,28.34,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-12 08:00:00+01:00,30.83,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-12 09:00:00+01:00,32.15,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-12 10:00:00+01:00,28.89,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-12 11:00:00+01:00,28.69,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-12 12:00:00+01:00,28.25,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-12 13:00:00+01:00,25.38,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-12 14:00:00+01:00,25.37,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-12 15:00:00+01:00,23.75,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-12 16:00:00+01:00,23.25,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-12 17:00:00+01:00,25.2,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-12 18:00:00+01:00,34.65,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-12 19:00:00+01:00,46.34,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-12 20:00:00+01:00,46.9,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-12 21:00:00+01:00,42.36,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-12 22:00:00+01:00,42.62,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-12 23:00:00+01:00,40.59,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-13 00:00:00+01:00,36.35,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-13 01:00:00+01:00,25.42,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-13 02:00:00+01:00,23.14,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-13 03:00:00+01:00,22.67,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-13 04:00:00+01:00,23.43,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-13 05:00:00+01:00,26.76,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-13 06:00:00+01:00,42.71,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-13 07:00:00+01:00,48.4,HOLD,1.0,12.13265558
2017-03-13 08:00:00+01:00,51.01,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-13 09:00:00+01:00,47.53,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-13 10:00:00+01:00,42.49,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-13 11:00:00+01:00,40.91,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-13 12:00:00+01:00,40.49,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-13 13:00:00+01:00,40.75,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-13 14:00:00+01:00,40.63,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-13 15:00:00+01:00,41.18,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-13 16:00:00+01:00,44.93,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-13 17:00:00+01:00,49.92,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-13 18:00:00+01:00,52.5,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-13 19:00:00+01:00,55.87,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-13 20:00:00+01:00,57.58,HOLD,1.0,12.13265558
2017-03-13 21:00:00+01:00,53.53,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-13 22:00:00+01:00,48.78,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-13 23:00:00+01:00,42.78,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-14 00:00:00+01:00,37.89,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-14 01:00:00+01:00,37.87,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-14 02:00:00+01:00,35.85,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-14 03:00:00+01:00,35.91,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-14 04:00:00+01:00,36.46,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-14 05:00:00+01:00,37.34,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-14 06:00:00+01:00,44.81,HOLD,1.0,12.13265558
2017-03-14 07:00:00+01:00,50.44,HOLD,1.0,12.13265558
2017-03-14 08:00:00+01:00,53.97,HOLD,1.0,12.13265558
2017-03-14 09:00:00+01:00,52.79,HOLD,1.0,12.13265558
2017-03-14 10:00:00+01:00,49.99,HOLD,1.0,12.13265558
2017-03-14 11:00:00+01:00,46.94,HOLD,1.0,12.13265558
2017-03-14 12:00:00+01:00,46.64,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-14 13:00:00+01:00,46.41,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-14 14:00:00+01:00,47.52,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-14 15:00:00+01:00,46.06,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-14 16:00:00+01:00,43.86,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-14 17:00:00+01:00,49.59,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-14 18:00:00+01:00,53.38,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-14 19:00:00+01:00,58.51,HOLD,1.0,12.13265558
2017-03-14 20:00:00+01:00,59.72,HOLD,1.0,12.13265558
2017-03-14 21:00:00+01:00,52.62,HOLD,1.0,12.13265558
2017-03-14 22:00:00+01:00,48.99,HOLD,1.0,12.13265558
2017-03-14 23:00:00+01:00,48.02,HOLD,1.0,12.13265558
2017-03-15 00:00:00+01:00,45.64,PREEMPTIVE_CHARGE,1.0,12.13265558
2017-03-15 01:00:00+01:00,41.22,PREEMPTIVE_CHARGE,1.0,12.13265558
